atis_flight||||||||||||||||||||||||next|wednesday|||||||||||||||||||||phoenix|||||||||||||||||||||||||||||milwaukee||||	show me all flights from phoenix to milwaukee next wednesday
atis_ground_service|||||||||||||||||dallas||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what ground transportation is available in dallas
atis_flight||||||||||||||||||||||||||||||||||||||||||||||washington|||||||||||||||||||||||||||||fort worth||||	i need information on a flight from washington to fort worth
atis_ground_service|||||||||||||||||oakland||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	ground transport in oakland
atis_ground_service|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||boston||||	is there ground transportation between airport and downtown in boston
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston||||||||||||||||||||||denver|||||||san francisco||||	can i go from boston to san francisco with a stopover in denver
atis_flight|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||dallas||||	show me all flights arriving at dallas
atis_flight||||||||||||||||||||||||||||||||||||||||||||||atlanta's|||||||||||||||||||||||||||||||||	what are all of the flights into and out of atlanta's airport
atis_flight|||||||||||||||||||||||||thursday|fifth|september|||||||||||||first||||||atlanta|||||||||||||||||||||||||||||boston||||	what is the first flight from atlanta to boston leaving on thursday september fifth
atis_flight|||continental airlines|||||||||||||||||||||||||||||||||||||||||||washington|||||||||||||||||||||||||||||philadelphia||||	i'd like information on continental airlines flights from washington to philadelphia
atis_flight||||||||||||||||||||||||||fifteenth|september|||||||12 pm|after||||||||departure time|||san francisco|||||||||||||||||||||||||||||philadelphia||||	show me all flights between san francisco and philadelphia on september fifteenth with departure time after 12 pm
atis_flight|||american airlines|||||||||||||||||||||||||||||||||||||earliest||||||boston|||||||||||||||||||||||||||||san francisco||||	what is the earliest flight from boston to san francisco on american airlines
atis_flight|||us air|||||||||||||||||||||||||||4||afternoon|12||||||||||||||||||||||||||||||||||||||||||pittsburgh||||	show me all the us air flights to pittsburgh between 12 and 4 in the afternoon
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||denver||||	what are the flights from pittsburgh to denver and back
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||atlanta||||	show me all flights from pittsburgh to atlanta
atis_flight||||||||||||||||||||||||||||||||afternoon||3|about|||||||||||atlanta|||||||||||||||||||||||||||||san francisco||||	what flights leave atlanta at about 3 in the afternoon and arrive in san francisco
atis_ground_service|||||||||||||||||washington||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what type of ground transportation is available in washington
atis_flight||||||||||||||||||||||||||twenty seventh|august|||||morning||||||||||||||pittsburgh|||||||||||||||||||||||||||||san francisco||||	what flight do you have from pittsburgh to san francisco on the morning of august twenty seventh
atis_airfare||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||philadelphia||||	fares and flights from denver to philadelphia
atis_flight|||united airlines|||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||baltimore||||	i'd like united airlines flights from denver to baltimore
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||dallas||||	what are all the flights from boston to dallas
atis_flight|||||||||||||||||||||||||sunday|||||||||||||||||||||memphis|||||||||||||||||||||||||||||las vegas||||	give me the flights from new york city to las vegas on sunday and the flights from memphis to las vegas on sunday
atis_flight||||||||||||||||||||||||||||||||||8 pm|after|||||||||||san francisco|||||||||||||||||||||||||||||dallas fort worth||||	what flights leave san francisco after 8 pm and go to dallas fort worth
atis_flight||||||||||||||||||||||||||||||||||||||||||nonstop||||houston||||||||||||||||||round trips|||||||||||las vegas||||	show me round trips from houston to las vegas nonstop
atis_flight||||||||||||||||||||||||||||||||||||||||latest||||||atlanta|||||||||||||||||||||||||||||boston||||	what is the latest return flight from atlanta to boston
atis_airfare||||||||||||||||||||lowest||||||seventh|may|||||||||||||||||||atlanta|||||||||||||||||||||||||||||denver||||	give me the lowest fare from atlanta to denver on may seventh please
atis_abbreviation||||||||||||||||||||||||||||||||||||||qw|||||||||||||||||||||||||||||||||||||||||	what does the fare code qw mean
atis_flight|||||||||||||||||||||||||friday|||||||||||||||||||||oakland|||||||||||||||||||||||||||||philadelphia||||	flights that go from oakland to philadelphia on friday
atis_flight|||||||||||||||||||||||||wednesday|twelfth|may|||||||||||||||||||indianapolis|||||dinner||||||||||||||||||||||||san diego||||	what are the dinner flights from indianapolis to san diego on wednesday may twelfth
atis_flight||||||||||||||||||||cheapest||||||||||||||||||||||||||washington|dc||||||||||||||||||||||||||||atlanta||||	i'd like to find the cheapest flight from washington dc to atlanta
atis_flight||||||||||||||||||||||||||seventeenth|august|||||||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	i would like a flight from boston to san francisco on august seventeenth
atis_flight||||||||||||||||||||||||next|sunday|||||||||||||||||||||philadelphia||||||||||||||||||||||||||||denver airport|||||	please show all flights from philadelphia to denver airport next sunday
atis_flight|||||||||||||||||||||||||friday|||||||||12 noon|after|||||||||||pittsburgh|||||||||||||||||||||||||||||san francisco||||	show me flights from pittsburgh to san francisco on friday leaving after 12 noon
atis_flight|||american|||||||||||||||||||||||||||||||||||||||||||cincinnati|||||||||||||||||||||||||||||houston||||	american flights to houston from cincinnati
atis_airfare||||||||||||||||||||cheapest||||||||||||||||||||||||||atlanta||||||||||||||||||one way|||||||||||boston||||	what is the cheapest one way fare from atlanta to boston
atis_airfare||||||||||||||||||||least expensive||||||||||||||||||||||||||boston||||||||||||||||||one way|||||||||||san francisco||||	what is the least expensive one way fare from boston to san francisco
atis_flight|||||||||||||||||||||||||monday|||||||||||||||||||||philadelphia|||||||||||||||||||||||||||||boston||||	philadelphia to boston monday
atis_flight||twa||||||||||||||||||||||||||||||||||||||||||||las vegas|||||||||||||||||||||||||||||new york||||	please list the twa flights from las vegas to new york and fare
atis_flight||||||||||||||||||||||||||||||||||||||||||||||dallas|||||||||||||||||||||||||||||baltimore||||	show me flights from dallas to baltimore
atis_flight||||||||||||||||||||||||||||||||||||||||||||||miami||||||||||||||||||return|||||||||||new york||||	now i want to see return flights from miami to new york
atis_flight||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||dallas fort worth||||	flight from denver to dallas fort worth
atis_flight|||american|||||||||||||||||||||||twenty third|july|||||||||||||early||||||philadelphia|||||||||||||||||||||||||||||san francisco||||	on july twenty third an early flight on american from philadelphia to san francisco
atis_flight|||nationair|||||||||||||||||||||||||||||||||||||||||||toronto|||||||||||||||||||||||||||||||||	show me all the flights from toronto on nationair
atis_flight||||||||||||||||||||||||||seven|august|||||||||||||||||||denver|||||||||||||||||||||||||||||san francisco||||	display all flights from denver to san francisco on august seven
atis_flight|||united|||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||washington||dc||	show me the united flights which go from boston to washington dc
atis_flight||||||||||||||||||||||||||||||||||||||||early||||||boston|||||||||||||||||||||||||||||denver||||	i would like a flight as early as possible in the day leaving from boston and to denver
atis_flight|||||||||||||||||||||||||saturday|||||||||||||||||nonstop||||dallas|||||||||||||||||||||||||||||san francisco||||	list all flights on saturday from dallas to san francisco nonstop
atis_flight||||||||||||||||||||||||||twenty seventh|august|||||||||||||last||||||washington|||||||||||||||||||||||||||||boston||||	what is your last trip on august twenty seventh from washington to boston
atis_flight||||||||||||||||||||||||||||||||||||||||||||||baltimore|||||||||||||||||||||||||||||oakland||||	show me the flights from baltimore to oakland please
atis_flight|||united airlines|||||||||||||||||||||||||||||||||||||||||||boston||||||||||||||||||||||philadelphia|||||||san francisco||||	which united airlines flight flies from boston to san francisco and makes a stopover in philadelphia
atis_flight|||american airlines||||||||||||||||||||||||||||||||||||daily|||||||boston|||||||||||||||||||||||||||||oakland||||	list all daily flights between boston and oakland using american airlines
atis_flight|||||||||||||||||||||||||monday|||||||night||||||||||||||pittsburgh|||||||||||||||||||||||||||||denver||||	what flights leave pittsburgh for denver on monday night
atis_flight||||||||||||||||||||||||||||||||||||||||||maximum number of stops||||boston|||||||||||||||||||||||||||||san francisco||||	list all flights from boston to san francisco with the maximum number of stops
atis_flight|||eastern airlines|||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||washington||||	does eastern airlines fly between boston and washington
atis_flight|||delta|||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||san francisco||||	what delta flights are available from pittsburgh to san francisco
atis_flight|||||||||||||||5 pm|close||||||||||||||||afternoon||||||||||nonstop||||denver|||||||||||||||||||||||||||||oakland||||	find a flight between denver and oakland the flight should be in the afternoon and arrive close to 5 pm the flight should be nonstop
atis_ground_service|||||||||||||||||||||||||||||||||||||||||||||dallas airport||||||||||||||||||||||||||||||dallas||||	can you tell me about ground transportation between the dallas airport and downtown dallas
atis_flight||||||||||||||||||||||||||eighth|july|||||morning||||||||||||||newark|||||||||||||||||||||||||||||orlando||||	on july eighth i'd like a flight from newark to orlando in the morning
atis_flight|||||||||||||||||||||||||wednesday|||||||||||||||first||||||pittsburgh|||||||||||||||||||||||||||||atlanta||||	show first flight from pittsburgh to atlanta on wednesday
atis_abbreviation||||yyz|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what is yyz
atis_flight|||||||||||||||||||||||||thursday|twentieth||||||||||||||||||||san jose|||||||||||||||||||||||||||||nashville||||	what are the flights from san jose to nashville on thursday the twentieth
atis_distance|||||||||||||||||||||||||||||||||||||||||||||los angeles international airport||||||||||||||||||||||||||||||los angeles||||	what is the distance from los angeles international airport to los angeles
atis_flight||||||||||||||||||||||||||||||||||||||||||||||san diego|||||||||||||||||||||||||||||los angeles||||	show me all flights from san diego to los angeles
atis_flight|||||||||||||||||||||||||monday|||||||afternoon||||||||||||||san francisco|||||||||||||||||||||||||||||pittsburgh||||	list all flights leaving san francisco monday afternoon arriving in pittsburgh
atis_flight|||delta|||||||||||||||||||||||||||||||||||||||||||san francisco|||||||||||||||||||||||||||||boston||||	show me the delta flights from san francisco to boston
atis_flight||||||||||||||||||||||||||||||||||||||||||||||san francisco|||||||||||||||||||||||||||||baltimore||||	show me all flights from san francisco to boston philadelphia or baltimore
atis_flight||||||||||||||||||||||||||||||||afternoon||||||||||||||denver|||||||||||||||||||||||||||||san francisco||||	what are the afternoon flights for denver to san francisco
atis_flight||||||||||||||||||||||||||||||||morning||||||||||||||milwaukee|||||||||||||||||||||||||||||denver|||colorado|	i would like a morning flight from milwaukee to denver colorado please
atis_flight||||||||||||||||||||||||||||the day after tomorrow||||||5 o'clock pm|after|||||||||||atlanta|||||||||||||||||||||||||||||denver||||	show me all flights from atlanta to denver which leave after 5 o'clock pm the day after tomorrow
atis_flight|||continental|||||||||||||||||||||||||||||||||||||||||||seattle|||||||||||||||||||||||||||||||||	give me the continental flights from seattle
atis_flight||||||||||||||||||||||||||||||||||||||||||||||oakland||||||||||||||||||||||dallas fort worth|||||||boston||||	what flights do you have between oakland and boston with a stopover in dallas fort worth
atis_aircraft||||||||||||||||||||||||||||||||||5 pm|after|||||||||||boston|||||||||||||||||||||||||||||atlanta||||	i'm traveling from boston to atlanta and i'd like to go sometime after 5 pm but i want to know what kind of airplane it's on
atis_quantity|||united||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||san francisco||||	how many united flights are there to san francisco
atis_airfare|||united airlines|||||||||||||||first class||||||||seventh|july|||||||||||||||||||denver||||||||||||||||||round trip|||||||||||baltimore||||	july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore
atis_ground_service|||||||||||||||||san francisco||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what ground transportation is available in san francisco
atis_flight|||northwest airline|||||||||||||||||||||||||||||||noon|before|||||||||||denver|||||||||||||||||||||||||||||||||	what northwest airline flights leave denver before noon
atis_airfare||||||||||||||||||first class|||||||monday|||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||san francisco||||	show me any show me what the first class fares are of the flights from pittsburgh to san francisco on monday
atis_flight||||||||||||||||||||||||||||||||||||||||||||||columbus|||||||||||||||||||||||||||||milwaukee||||	flights from columbus to milwaukee
atis_flight|||||||||||||||||||||||||wednesday|||||||||||||||latest||||||atlanta|||||||||||||||||||||||||||||washington||dc||	what is the latest flight on wednesday going from atlanta to washington dc
atis_flight|||us airlines|||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||oakland||||	show flights from pittsburgh to oakland on us airlines with fare information
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||philadelphia||||	all flights from pittsburgh to philadelphia
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	i need to fly from boston to denver and then to san francisco and back to boston
atis_abbreviation||||ewr|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what does ewr mean
atis_flight||||||||||||||||||||cheapest||||||seventeenth|december|||||||||||||||||||dallas|||||||||||||||||||||||||||||baltimore||||	what's the cheapest flight from dallas to baltimore on december seventeenth
atis_airfare|||united airlines|||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||oakland||||	what does it cost to fly from boston to oakland on united airlines
atis_flight|||||||||||||||||||||||||thursday|||||||||9 am|before|||||||||||atlanta||||||||or|||||||||||||||||||||washington||dc||	i want information on flights from atlanta to washington dc i want to leave wednesday after 4 pm or thursday before 9 am
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||baltimore||||	i would like to fly from boston to baltimore
atis_ground_service|||||st. petersburg airport||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	tell me about ground transportation in st. petersburg airport
atis_flight|||||||||||||||||||||||||saturday|||||||||||||||||||||denver|||||||||||||||||||||||||||||philadelphia||||	what are all flights from denver to philadelphia on saturday
atis_flight||||||||||||||||||||||||||||||||||||||||||||||toronto|||||||||||||||||||||||||||||salt lake city||||	list the flights from toronto to salt lake city
atis_flight||||||||||||||||||||||||||||||||||||||||latest||||||baltimore|||||||||||||||||||||||||||||boston||||	what are the latest flights that i can take from baltimore to boston
atis_flight||||||||||||||||||||||||||||||||||||||||||||dfw|||||||||||||||||||||||||||||||oakland||||	what flights are between dfw and oakland
atis_flight||||||||||||||||||||||||||||tomorrow||||||||||||||||||st. petersburg||florida||||||||||||||||||||milwaukee|||||||tacoma|||washington|	i need a listing of flights from st. petersburg florida to tacoma washington leaving tomorrow and i would like to have a stopover in milwaukee please
atis_flight||||||||||||||||||||||||||||||||||||||||||||||atlanta|||||||||||||||||||||||||||||washington||||	what flights from atlanta to washington
atis_airfare||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||oakland||||	show fares and flights from denver to oakland
atis_flight||||||||||||||||||||cheapest||||||||||||||||||||||||||san francisco|||||||||||||||||||||||||||||philadelphia||||	show me the cheapest flights from san francisco to philadelphia
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||san francisco||||	show all flights from pittsburgh to san francisco
atis_airfare||||||||||||||||||||||||||||||||||||||||||||||new york||||||||||||||||||round trip|||||||||||miami||||	show me round trip tickets from new york to miami
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston||||||||||||||||||||||dallas|||||||san francisco||||	show me the flights from boston to san francisco that stop in dallas
atis_flight||||||||||||||||||||||||||||||||||||||||||||||las vegas|||||||||||||||||||||||||||||phoenix||||	from las vegas to phoenix
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||oakland||||	show me the flights from boston to oakland
atis_flight|||||||||||||||||||||||||wednesday|||||||||||||||late||||||oakland|||||||||||||||||||||||||||||salt lake city||||	i need late flight wednesday from oakland to salt lake city
atis_flight||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||pittsburgh||||	i need information from denver to pittsburgh
atis_flight||||||||||||||||||||||||||twenty seventh|december|||||||||||||||||||indianapolis|||||||||||||||||||||||||||||orlando||||	please list all flights between indianapolis and orlando on the twenty seventh of december
atis_flight|||||||tuesday|first|june||||afternoon|||||||||||||||||||early||||||||||nonstop||||houston|||||||||||||||||||||||||||||memphis||||	okay i'd like a nonstop flight from houston to memphis that arrives in memphis in the early afternoon on tuesday june first
atis_flight||||||||||||||||||||||||||||||||afternoon||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	i'd like a flight from boston to san francisco leaving in the afternoon any time please
atis_airfare||||||||||||||||||||||||||||||||||||||||||||||baltimore||||||||||||||||||round trip|||||||||||atlanta||||	show me the round trip tickets from baltimore to atlanta
atis_flight|||||||||||||||||||||||||sunday|||||||||noon|after|||||||||||philadelphia|||||||||||||||||||||||||||||denver||||	show me all flights from philadelphia to denver on sunday which leave philadelphia after noon
atis_flight||||||||||||||||||||||||||||||||||||||||||||||milwaukee||||||||||||||||||one way|||||||||||orlando||||	flights between milwaukee and orlando one way
atis_flight||||||||||||||||||||||||||||||||||||||||||||||detroit||||||||||||||||||one way|||||||||||westchester county||||	show me the one way flights from detroit to westchester county
atis_flight|||||||||||||||10 pm|before||||||||||||||||||||||||||||||dallas||||||||||||||||||round trip|||||||||||pittsburgh||||	find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm before 10 pm
atis_flight|||united|||||||||||||||||||||||||||||||838 am||||||||||||boston|||||||||||||||||||||||||||||oakland||||	i want to go from boston to oakland on united and leave at 838 am which flight should i take
atis_flight|||united|||||||||||||||||||||||||||||||||||qx||||||||boston|||||||||||||||||||||||||||||san francisco||||	list all united flights from boston to san francisco with fare code qx
atis_abbreviation||||||||||||||||||||||||||||||||||||||||||||||||||||||||ap 80|||||||||||||||||||||||	what is restriction ap 80
atis_flight|||||||||||||||||||||||||tuesday|eighteenth|may|||||||||||||||||||nashville|||||||||||||||||||||||||||||tacoma||||	what are the flights from nashville to tacoma on tuesday the eighteenth of may
atis_ground_service|||||logan airport||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what type of ground transportation is available at logan airport
atis_flight||||||||||||||||||||||||||||||||||||||||||||||indianapolis|||||||||||||||||||||||||||||memphis||||	what flights from indianapolis to memphis
atis_flight|||||||||||||||||||||||||tuesday|||||||||||||||||||||san francisco|||||||||||||||||||||||||||||pittsburgh||||	which flights are there on tuesday from san francisco to pittsburgh
atis_flight|||||||||||||||||||||||||friday|||||||||||||||||||||washington|||||||||||||||||||||||||||||boston||||	show me flights from washington to boston on friday
atis_airline||dl|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what is airline dl
atis_airfare|||american airlines|||||||||||||||||||||||||||||||||||||||||||atlanta|||||||||||||||||||||||||||dfw||||||	what are the fares for flights between atlanta and dfw provided by american airlines
atis_ground_service|||||salt lake city airport||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	show me the ground transportation in the salt lake city airport
atis_flight|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||oakland||||	do all the flights to oakland land at the same place
atis_airfare||||||||||||||||||||cheapest||||||||||||||||||||||||||washington|||||||||||||||||||||||||||||fort worth||||	i'm interested in the cheapest fare from washington to fort worth
atis_flight||||||||||||||||||||less|||||tuesday||||||||||||466 dollars|||||||||new york|||||||||||||||||||||||||||||miami||||	please show me flights which cost less than or equal to 466 dollars from new york to miami leaving on a tuesday
atis_flight||||||next|monday||||||||2 pm|no later than||||||||||||||||||||||||||||||fort worth|||||||||||||||||||||||||||||denver||||	now i need a flight leaving fort worth and arriving in denver no later than 2 pm next monday
atis_flight||||||||||||||||||||||||||tenth|november|||||||||||||||||||boston|||||||||||||||||||||||||||||washington||dc||	all flights from boston to washington dc on the tenth of november
atis_ground_service|||||||||||||||||philadelphia||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	ground transportation philadelphia
atis_flight||||||||||||||||||||||||||||||||||||||||||||||toronto||||||||||||||||||||||st. louis|||||||san diego||||	i want the flights from toronto to san diego that stop in st. louis
atis_flight|||||||||||||||||||||||||saturday|||||||||6 pm|after|||||||||||cincinnati|||||||||||||||||||||||||||||san jose|||california|	hi i need to go from cincinnati to san jose california after 6 pm on saturday
atis_flight|||||||||||||||||||||||||||||||||||||||||||||love field||||||||||||||||||||||||||||||||||	show me the flights from love field
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||philadelphia||||	show me flights from pittsburgh to philadelphia
atis_ground_service|||||||||||||||||pittsburgh||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	while i'm in pittsburgh what ground transportation is available
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||philadelphia||||	show me the flights from denver to philadelphia and the flights from pittsburgh to philadelphia
atis_aircraft||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||baltimore||||	what airplane types fly from pittsburgh to baltimore
atis_flight|||american airlines|||||||||||||||||||||||||||||||||||||||||||dallas|||||||||||||||||||||||||||||san francisco||||	list the flights from dallas to san francisco on american airlines
atis_ground_service|||||||||||||||||newark||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||train	train to newark
atis_flight||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||san francisco||||	what flights go to san francisco from boston
atis_flight|||||||saturday||||||||3 o'clock pm|before||||||||||||||||||||||||||||||philadelphia|||||||||||||||||||||||||||||dallas||||	show me all flights from philadelphia to dallas which arrive in dallas before 3 o'clock pm on saturday
atis_flight||||||||||||||||||||||||||||tomorrow||||evening||||||||||||||phoenix|||||||||||||||||||||||||||||detroit||||	list evening flights tomorrow from phoenix to detroit
atis_flight|||||||||||||||||||||||||monday|nineteenth|august|||||||||||||earliest||||||san francisco|||||||||||||||||||||||||||||dallas||||	what is the earliest flight going from san francisco to dallas on monday august nineteenth
atis_flight||||||||||||||||||||||||||||||||||||||||||||||washington|dc|||||||||||||||||||||denver|||||||san francisco||||	i would like to originate my flight in washington dc stop in denver with the destination city of san francisco
atis_airfare|||delta||||||||||||||||||||||||||||||||||||||217|||||dallas|||||||||||||||||||||||||||||san francisco||||	what's the fare for delta flight 217 from dallas to san francisco
atis_flight_time||||||||||||||||||||||||||seventh|july||||||||||||||||times|||san francisco|||||||||||||||||||||||||||||pittsburgh||||	what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh
atis_flight||||||||||||||||||||||||||||||||||||||||||||||new york|||||||||||||||||||||||||||||san jose||||	flights between new york and san jose
atis_flight||||||||||||||||||||less|||||tuesday||||||||||||932 dollars|||||||||new york||||||||||||||||||round trip|||||||||||miami||||	show me all flights from new york to miami on a tuesday with round trip fare less than 932 dollars
atis_abbreviation||||||||||||||||||||||||||||||||||||||qo|||||||||||||||||||||||||||||||||||||||||	what does fare code qo mean
atis_flight||||||||||||||||||||||||||||||||morning||||||||||||||boston|||||||||||||||||||||||||||||denver||||	what are the flights available in the morning between boston and denver
atis_flight||||||||||||||||||||||||||||||||||||||||latest||||||washington|dc||||||||||||||||||||||||||||denver||||	what is the latest flight from washington dc to denver
atis_ground_service|||||||||||||||||oakland||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what does ground transportation look like in oakland
atis_flight||twa||||||||||||||||||||||||||||||||||||||||||||baltimore||||||||||||||||||||||denver|||||||san francisco||||	i would like a flight from baltimore to san francisco on twa with a stop in denver
atis_flight||||||||||||||||||||||||||||||||||||||||||||||denver|||||||||||||||||||||||||||||boston||||	flight from denver to boston
atis_flight|||nationair|||||||||||||||||||||||||||||||||||||||||||toronto|||||||||||||||||||||||||||||||||	show me all nationair flights from toronto
atis_abbreviation|||canadian airlines international||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what is the abbreviation for canadian airlines international
atis_flight||||||||||||||||||||||||||||||||||||||||||||||houston|||||||||||||||||||||||||||||st. paul||||	list the flights from houston to st. paul
atis_airfare||||||||||||||||||||||||||||||||||||||||||||||boston|||||||||||||||||||||||||||||atlanta||||	how much does it cost to fly from boston to atlanta
atis_airline||dl|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what airline is dl
atis_flight|||united airlines|||||||||||||||||||||||||||||||815 am|after|||||||||||dallas|||||||||||||||||||||||||||||san francisco||||	i'd like a flight on united airlines from dallas to san francisco that leaves after 815 am
atis_flight_no||||||||||||||||||||||||||||||||||||||||||||||san francisco||||||||||||||||||||||indianapolis|||||||washington||||	what are the flight numbers of the flights which go from san francisco to washington via indianapolis
atis_flight||||||||||||||||||||||||||||||||||||||||||||||cleveland|||||||||||||||||||||||||||||dallas||||	looking for a flight from cleveland to dallas
atis_flight||||||||||||||||||||||||||twenty seventh|august|||||||630 am||||||||||||atlanta|||||||||||||||||||||||||||||dallas||||	630 am flight on august twenty seventh from atlanta to dallas
atis_flight||||||||||||||||||||||||||||||||||||||||||||||tampa|||||||||||||||||||||||||||||st. louis||||	flights between tampa and st. louis
atis_ground_service|||||||||||||||||westchester county||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	show me ground transportation in westchester county
atis_ground_service|||||||||||||||||||||||||||||||||||||||||||||atlanta airport||||||||||||||||||||||||||||||atlanta||||	is there ground transportation from atlanta airport to downtown atlanta
atis_flight||||||||||||||||||||||||||||today||||||||||||||||||boston|||||||||||||||||||||||||||||||||	show me all the flights out of boston today
atis_aircraft||||||||||||||||||||||||||||||||||9 am|before|||||||||||boston|||||||||||||||||||||||||||||washington||dc||	what type of aircraft leaves from boston to washington dc before 9 am
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||atlanta||||	i'd like to see flights from pittsburgh to atlanta
atis_flight||||||||||||||||||||||||next|thursday|||||||||||||||||||||st. petersburg|||||||||||||||||||||||||||||miami||||	i'd like a flight from st. petersburg to miami on that next thursday
atis_flight|||northwest airlines|||||||||||||||||||||||||tomorrow||||||||||||earliest||||||st. petersburg|||||||||||||||||||||||||||||milwaukee||||	give me the earliest flight tomorrow on northwest airlines from st. petersburg to milwaukee
atis_flight|||||||||||||||230 pm|around|||||||||tuesday|||||||||||||||||||||atlanta|||||||||||||||||||||||||||||st. louis||||	what flights from atlanta to st. louis on tuesday arriving around 230 pm
atis_flight||||||||||||||||||||||||||||||||||||||||||||||detroit|||||||||||||||||||||||||||||st. petersburg||||	what flights from detroit to st. petersburg
atis_flight|||||||||||||||||||||||||monday|||||||afternoon||||||||||||||los angeles|||||||||||||||||||||||||||||pittsburgh||||	i need a flight from los angeles to pittsburgh on monday afternoon
atis_flight|||delta airlines|||||||||||||||||||||||||||||morning||||||||||||||boston|||||||||||||||||||||||||||||washington||||	is there an early morning delta airlines flight between boston and washington
atis_airline||||||||||||||||||||||||||||||||||||||||||||||toronto||||||||||||||||||||||denver|||||||san diego||||	what airlines fly from toronto to san diego with a stopover in denver
atis_flight||||||||||||||||||||||||||||||||evening||6|after|||||||||||cincinnati|||||||||||||||||||||||||||||san jose||||	i need a flight from cincinnati to san jose leaving after 6 in the evening
atis_flight||||||||||||||||||||highest||||||||||||||||||||||||||detroit||||||||||||||||||one way|||||||||||westchester county||||	show me the one way flight from detroit to westchester county with the highest fare
atis_flight||twa||||||||||||||||||||||||||||||||||||||||||||oakland||||||||||||||||||||||dallas fort worth|||||||boston||||	is there a flight between oakland and boston with a stopover in dallas fort worth on twa
atis_ground_service|||||||||||||||||philadelphia||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||	what kind of ground transportation is there in philadelphia
atis_flight||||||||||||||||||||||||||||||||||||||||||||||pittsburgh|||||||||||||||||||||||||||||baltimore||||	give me flights from pittsburgh to baltimore
