SearchScreeningEvent||||||||||||||douglas theatre company||animated movies|||||||||||||||||||||||	what animated movies are playing at the douglas theatre company
SearchCreativeWork|||||||||||||||||||guitar heaven: santana performs the greatest guitar classics of all time|||trailer|||||||||||||||||	look for the trailer of guitar heaven: santana performs the greatest guitar classics of all time
BookRestaurant||||||||kosher||||||||||||||||three|||our secondary residence||||taverna||||nearby||||	please make reservations for three at a kosher taverna nearby our secondary residence 
PlayMusic||hide|||||||||||||||||||||||||||||||||||||	play music from hide
SearchCreativeWork|||||||||||||||||||ringo sheena discography|||saga|||||||||||||||||	can you locate the saga for the ringo sheena discography
SearchScreeningEvent||||||||||||||||animated movies||cinema|||||||||||||||||closest||||	are there any animated movies playing at the closest cinema
AddToPlaylist||rayvon|||||||||||||||song||||||||all out 80s|my|||||||||||||	put this song by rayvon on my all out 80s playlist
BookRestaurant|||||||||||||||||||||||me and my brother||||||||tavern|pizza|||||||	book a pizza serving tavern for me and my brother
RateBook|||||||||||||||||||emile or on education|||||||||points|five||||||||||	i give emile or on education five points 
SearchCreativeWork|||||||||||||||||||the real story with gretchen carlson||||||||||||||||||||	find the real story with gretchen carlson
SearchCreativeWork|||||||||||||||||||famous classic tales|||television show|||||||||||||||||	show famous classic tales television show
GetWeather||||lopeno||temperate|thailand||||||||||||||||||||||||||||||||	what is the forecast for temperate conditions in thailand in lopeno
GetWeather||||jones chapel|sun||||||||||||||||||||||||||||||||07:03:43 pm||	how much sun will there be at 07:03:43 pm in jones chapel
GetWeather|||||||||current spot||||||||||||||||||||||||||||jan third 2036||	what is the weather forecast for my current spot on jan third 2036
GetWeather||||allardt||cold|aruba||||||||||||||||||||||||||||||||	will it be cold in allardt aruba
RateBook|||6|||||||||||||||||series|current|book|||||||4||||||||||	rate the current book series 4 out of 6
BookRestaurant||||||||||||||||||||||||2|||||||taverna|||highly rated|within walking distance|ok|||	book a table for 2 at a highly rated restaurant within walking distance of taverna ok
SearchCreativeWork|||||||||||||||||||a perfect day|||novel|||||||||||||||||	find a novel called a perfect day 
RateBook|||||||||||||||||||mars probes||||||||||1||||||||||	mars probes gets a 1 rating 
PlayMusic|||||||||||||||||sound track|||||||||||||||||newest|||||thirties	play the newest sound track from the thirties
BookRestaurant|||||||||||||||||||||||my granddaughter and i||||||||restaurant||||||||	book a table for my granddaughter and i at the restaurant 
BookRestaurant|||||||solomon islands|||||||||||||||||||||||the crown at whitebrook|||||||dec the twenty-third 2029||	book the crown at whitebrook in the solomon islands for dec the twenty-third 2029 
AddToPlaylist||||||||||tsūzetsu|||||||||||||||mac n cheese|my|||||||||||||	add to my mac n cheese playlist with tsūzetsu
SearchCreativeWork|||||||||||||||||||tactics|||television show|||||||||||||||||	find the television show called tactics
SearchScreeningEvent||||||||||||||neighborhood cinema group|his english wife||||||||||||||||||||||||	when is his english wife showing at the neighborhood cinema group
AddToPlaylist|||||||||||||||||tune||||||||laundry|kristine s|||||||||||||	add another tune to kristine s laundry playlist 
PlayMusic||pete candoli|||||||||||||||song|||||||||||||||||top-five|||||	play a top-five song by pete candoli 
RateBook|||6||||||||||||||||||current|essay|||||||1||||||||||	rate the current essay 1 of 6
PlayMusic||peter frampton||||||||||||||||||||||||||||||||top-50|||||	play top-50 peter frampton songs
AddToPlaylist||leonard cohen|||||||||||||||tune||||||||road trip||||||||||||||	add tune by leonard cohen to road trip
GetWeather||||||colder|||here||||||||||||||||||||||||||||in eighteen minutes||	what is the forecast for in eighteen minutes here for colder temps
BookRestaurant||||cazenovia||||||||||||||||||||||||||||||||ca|apr the sixteenth 2027||	i need a reservation for apr the sixteenth 2027 in cazenovia ca
AddToPlaylist||sita|||||||||||||||||||||||global funk|bettie s|||||||||||||	put sita on bettie s global funk playlist
BookRestaurant||||||||||||||||||||||||2|||||||churrascaria restaurant|mezes|||||||	book a churrascaria restaurant for 2 which serves mezes 
BookRestaurant|||||||liberia|||||||||||||||||5|||||||brasserie restaurant|||highly rated|||||	find a highly rated brasserie restaurant in liberia and book a table for 5
GetWeather||||||temperate|zimbabwe||||||||||||||||||||||||||||||188 days from now||	will the weather be temperate 188 days from now in zimbabwe
PlayMusic||yuki koyanagi|||||||||||||||theme||||||||||||||||||||||1963	play the theme music from 1963 by yuki koyanagi
PlayMusic|||||||||||||||||||||||||||||||||lastfm||||||	play music from lastfm 
PlayMusic|||||||||||||||||||||||||||||||||||||||1996	please play some music from 1996
SearchScreeningEvent||||||||||||||||movies||||||movie times|||||||||||||in the neighborhood||afternoon||	find afternoon movie times for movies in the neighborhood
SearchCreativeWork|||||||||||||||||||the passion of michel foucault|||novel|||||||||||||||||	find the passion of michel foucault novel
RateBook|||6||||||||||||||||in praise of the stepmother|saga||||||||points|2||||||||||	i want to give the saga in praise of the stepmother 2 out of 6 points 
BookRestaurant||||||||||||||||||||||||six|||||||restaurant|fish and chips|||||||	book a spot for six at a restaurant that serves fish and chips
AddToPlaylist||||||||||badmeaningood volume4|||||||||||||||animal stories|jaime s|||||||||||||	include badmeaningood volume4 in jaime s animal stories playlist 
SearchScreeningEvent||||||||||||||pacific theatres||films|||||||||||||||||||||||	what films are playing at pacific theatres
AddToPlaylist||||||||||club mix|||||||||||||||50 clásicos||||||||||||||	i want to add club mix to the playlist with the title 50 clásicos
BookRestaurant||||||||||||||||||||||||ten|||||||bakery|burrito|||||||	please make a reservation at ten at a bakery which serves burrito 
RateBook||||||||||||||||||||series|current||||||||one||||||||||	rate the current series a one
RateBook|||6||||||||||||||||12 great classics of science fiction|||||||||points|zero||||||||||	rate 12 great classics of science fiction zero out of 6 points
AddToPlaylist|||||||||||||||||song||||||||we everywhere|my|||||||||||||	add the song to my we everywhere playlist
BookRestaurant||||tin city||||||||||||||||||||ten||||||red crown tourist court|||||not far||now||	book red crown tourist court now for ten not far from tin city
GetWeather||||||colder|||here||||||||||||||||||||||||||||one minute from now||	will it be colder here one minute from now
SearchScreeningEvent|||||||||||||||unborn but forgotten|||||||schedule|||||||||||||||||	show the schedule of movie unborn but forgotten
RateBook|||||||||||||||||||||this|novel|||||||zero||||||||||	i want to give this novel zero
SearchScreeningEvent||||||||||||||||animated movies||movie house|||||||||||||||||closest||||	what animated movies are playing at the closest movie house
SearchScreeningEvent||||||||||||||||||||||movie times|||||||||||||||||	find movie times 
RateBook|||||||||||||||||||||this|essay||||||stars|four||||||||||	i feel like this essay deserves four stars
GetWeather||||||colder||||||||||||||||||||||||||||||louisiana|||	is it going to be colder in louisiana
PlayMusic||||||||||||pop|||||||||||||||||||||||||||	play pop
BookRestaurant||||blacksville|||||||||||||||||||me geneva and wilda||||||||restaurant||||||now||	book me a restaurant for me geneva and wilda for now in blacksville
SearchCreativeWork|||||||||||||||||||the living room tapes|||tv series|||||||||||||||||	find the living room tapes a tv series
BookRestaurant||||||||||||||||||||||||||||||national cash register building||||||colorado|nine am||	make me a reservation in colorado at nine am at national cash register building
PlayMusic||gotye|||||||||||||||||||||||||||||||||||||	play some gotye
PlayMusic||heinz strobl|||||||||||||||ep||||||||||||||||groove shark||||||2016	play the heinz strobl ep from 2016 on groove shark
SearchScreeningEvent||||||||||||||plitt theatres|harassed||||||||||||||||||||||||	when is harassed being played at plitt theatres
GetWeather|||||||||||||cotopaxi national park||||||||||||||||||||||||breakfast||	how will be the weather in cotopaxi national park at breakfast time
RateBook|||6||||||||||||||||||current|book||||||points|one||||||||||	rate the current book one of 6 points
GetWeather|||||||||||||organ pipe cactus national monument||||||||||||||||||||||||||	what s the weather in organ pipe cactus national monument
BookRestaurant|||||||nigeria||||||||||||||||||||||||restaurant|||highly rated|||||	get me a highly rated restaurant in nigeria
PlayMusic||vertexguy|||||||||||||||track||||||||||||||||||||||	listen to vertexguy track
RateBook|||6||||||||||||||||||next|essay||||||points|4||||||||||	i give the next essay 4 out of 6 points 
SearchCreativeWork|||||||||||||||||||days of wine and roses and other tv requests|||photograph|||||||||||||||||	i need a photograph of days of wine and roses and other tv requests
SearchScreeningEvent||||||||||||||great escape theatres||films|||||||||||||||||||||||	what films are playing at great escape theatres
SearchScreeningEvent||||||||||||||mann theatres||animated movies|||||||||||||||||||||||	what time are the animated movies playing at mann theatres
PlayMusic||dara||||||||||||||||||||||||||||||||||||used to love her|	play used to love her by dara 
AddToPlaylist||||||||||asking for it|||||||||||||||80s classic hits|my|||||||||||||	please add 80s classic hits asking for it to my playlist
RateBook|||||||||||||||||||||current|novel||||||points|4||||||||||	i want to give this current novel 4 points
GetWeather|||||||||||||maltio strict nature reserve||||||||||||||||||||||||||	what s the forecast for maltio strict nature reserve
RateBook|||||||||||||||||||the mystery of the brass bound trunk||||||||||1||||||||||	the mystery of the brass bound trunk deserves only a 1 star rating 
AddToPlaylist|||||||||||||||||artist||||||||new indie mix||||||||||||||	i need another artist in the new indie mix playlist 
RateBook|||6||||||||||||||||at the villa rose|series|||||||||3||||||||||	rate the at the villa rose series 3 of 6
BookRestaurant|||||||||||||||||||||||darlene tessa and maxine||||||||restaurant||||||09:58:27||	book something for darlene tessa and maxine at a restaurant for 09:58:27
SearchCreativeWork|||||||||||||||||||harry potter and the deathly hallows – part 2||||||||||||||||||||	find harry potter and the deathly hallows – part 2
SearchScreeningEvent||||||||||||||general cinema corporation||||||||movie schedule|||||||||||||||||	can you tell me the movie schedule for general cinema corporation
RateBook|||||||||||||||||||||this|textbook||||||stars|0||||||||||	give 0 stars to this textbook
SearchScreeningEvent|||||||||||||||project shadowchaser ii|||cinema||||schedule|||||||||||||||in eighteen hours||	find the schedule for project shadowchaser ii at the cinema in eighteen hours 
SearchCreativeWork|||||||||||||||||||40 seasons: the best of skid row|||tv show|||||||||||||||||	pull up the tv show 40 seasons: the best of skid row
SearchCreativeWork|||||||||||||||||||scotland tonight|||game|||||||||||||||||	i want to play a game called scotland tonight 
BookRestaurant||||cawker city|||||||||||||||||||||||||||food truck|soul food|||||||	book a spot at a soul food food truck in cawker city
AddToPlaylist|||||||||||||||||tune||||||||skylar diggins training mix||||||||||||||	add a tune to skylar diggins training mix
BookRestaurant||||||||||||||||||||||||10|||||||taverna||||||||	book a taverna for a party of 10
GetWeather||||jungo|cloudy|||||||||||||||||||||||||||||||mh|in one minute||	will it be cloudy in one minute in jungo mh
SearchScreeningEvent||||||||||||||||||||||movie schedule|||||||||||||||||	find the movie schedule 
RateBook|||6||||||||||||||||love in the time of foreclosure||||||||||4||||||||||	give love in the time of foreclosure 4 of 6
GetWeather||||||hotter|||current position||||||||||||||||||||||||||||||	is it going to get hotter in my current position
SearchCreativeWork|||||||||||||||||||the complete global albums collection||||||||||||||||||||	i want the complete global albums collection
SearchScreeningEvent||||||||||||||goodrich quality theaters||animated movies|||||||||||||||||||||||	when are animated movies playing at goodrich quality theaters
RateBook|||||||||||||||||||nothing lasts forever||||||||||3||||||||||	rate nothing lasts forever a value of 3
SearchScreeningEvent|||||||||||||||howling ii: your sister is a werewolf||||||||||||||||||||||||	tell me when howling ii: your sister is a werewolf is playing 
PlayMusic||akira the don||||||||||||||||||||||||||||||||top 5|||||	play the top 5 by akira the don 
AddToPlaylist||bilal|||||||||||||||||||||||winter||||||||||||||	add bilal to winter
BookRestaurant||||||||||||||||||||||||one|||||||bistro|||highly rated|||||	book a table for one at a highly rated bistro
AddToPlaylist|||||||||||||||||artist||||||||working day|my|||||||||||||	add artist to my working day
AddToPlaylist||||||||||hanging on|||||||||||||||just dance by aftercluv|my|||||||||||||	add hanging on to my just dance by aftercluv playlist 
SearchScreeningEvent||||||||||||||national amusements||||||||movie times|||||||||||||||||	find movie times at national amusements
AddToPlaylist||||||||||glam|||||||||||||||ntc gym strong||||||||||||||	i want glam added to the ntc gym strong playlist
SearchCreativeWork|||||||||||||||||||tears from a willow||||||||||||||||||||	can you help me find tears from a willow
AddToPlaylist|||||||||||||||||tune||||||||this is puccini|my|||||||||||||	add tune this is puccini to my playlist
SearchCreativeWork|||||||||||||||||||the singles collection volume 4||||||||||||||||||||	show the singles collection volume 4
RateBook|||6||||||||||||||||the paper men|||||||||points|0||||||||||	give 0 out of 6 points to the paper men
PlayMusic||amber gristak|||||||||||||||||||||||||||||||lastfm|good|||||	play some good amber gristak on lastfm
GetWeather||||kaffir|hail||||||||||||||||||||||||||||||||||	will there be hail in kaffir
GetWeather|||||||croatia||||||||||||||||||||||||||||||now||	tell me the weather forecast for croatia now
GetWeather|||||||||current location||||||||||||||||||||||||||||now||	weather forcast for current location now
PlayMusic||fabio|||||||||||||||movement||||||||||||||||last fm||||||fifties	play fifties movement songs by fabio on last fm
PlayMusic|||||||||||||||||||||||||dancing||||||||itunes||||||	use itunes to play dancing playlist
SearchCreativeWork|||||||||||||||||||the spanish jade|||soundtrack|||||||||||||||||	find a soundtrack called the spanish jade
BookRestaurant||||grandview heights||||japanese||||||||||||||||seven|||||||joint||||||||	book a spot for seven at a japanese joint in grandview heights
PlayMusic||frankie laine|||||||||||||||||||||||||||||||||||||	play frankie laine
RateBook|||6||||||||||||||||break no bones|series|||||||||1||||||||||	rate break no bones series a 1 of 6
SearchScreeningEvent|||||||||||||||truth about kerry|||movie house|||||||||||||||||||||	what time is truth about kerry playing at movie house
GetWeather||||hamel|||belize||||||||||||||||||||||||||||||next week||	is it going to be nicer next week in hamel belize
PlayMusic|||||||||||||||||||||||||||||||||pandora||||||fifties	open pandora and play music from the fifties 
PlayMusic||jamie lidell||||||||||||||||||||||||||||||||top 5|||||	i want to hear the top 5 jamie lidell songs
RateBook|||6||||||||||||||||human capital supply chain|||||||||points|four||||||||||	rate human capital supply chain four of 6 points
SearchCreativeWork|||||||||||||||||||love in a mist||||||||||||||||||||	what is love in a mist
BookRestaurant|||||||||||||||||||||||jessie dale wright and lupe||||||||bistro||||||feb 20 2040||	book for jessie dale wright and lupe at a bistro on feb 20 2040
SearchCreativeWork|||||||||||||||||||the dissociatives|||saga|||||||||||||||||	show the creativity of saga the dissociatives
BookRestaurant|||||||saint pierre and miquelon|caucasian||||||||||||||||4|||||||steakhouse||||||||	book a caucasian serving steakhouse for 4 in saint pierre and miquelon
PlayMusic|now we are 5|mick|||||||||||||||track||||||||||||||||vimeo||||||	use service vimeo to play music from the artist mick track now we are 5
PlayMusic||malese jow|||||||||||||||||||||||||||||||last fm|||||the view from the afternoon|	play the view from the afternoon by malese jow on last fm
RateBook|||6|||||||||||||||||saga|this|||||||stars|4||||||||||	rate this saga 4 out of 6 stars
SearchCreativeWork|||||||||||||||||||unholy confessions||||||||||||||||||||	need a creative work with the title unholy confessions
BookRestaurant|||||||sint maarten||||||||||||||||||||||||restaurant|crepes|||||||	book for crepes at a restaurant in sint maarten
SearchCreativeWork|||||||||||||||||||the news virginian|||song|||||||||||||||||	play the news virginian song
AddToPlaylist|||||||||||||||||song||||||||funky jams|my|||||||||||||	add this song to my playlist under funky jams
RateBook|||||||||||||||||||||following|textbook||||||points|3||||||||||	i give the following textbook 3 points 
AddToPlaylist||||||||||to anacreon in heaven|||||||||||||||girls night||||||||||||||	add to anacreon in heaven into the playlist girls night
GetWeather||||worthington springs|||||||||||||||||||||||||||||||||||	what will the weather be in worthington springs
GetWeather||||noblesville||colder|east timor||||||||||||||||||||||||||||||3 pm||	will it be colder in noblesville east timor at 3 pm
BookRestaurant||||||||||||||||||||||||nine|||||||restaurant|||||dc|august 25||	please book a restaurant for nine members on august 25 in dc
PlayMusic||andrea del rosario||||||||||||||||||||||||||||||||top ten|||||	play the top ten by andrea del rosario 
BookRestaurant|||||||||||||||||||||||||||||||restaurant|crab|||||||	book a spot at a crab restaurant
GetWeather|||||rain||||here||||||||||||||||||||||||||||||	will it rain here
GetWeather||||||||||||||||||||||||||||||||||||south dakota|four seconds from now||	what will the weather be like four seconds from now in south dakota
RateBook|||6||||||||||||||||a battle of nerves|||||||||stars|three||||||||||	rate a battle of nerves three stars out of 6
BookRestaurant||||||||||||||||||||||||5|||||||restaurant|||highly rated||wisconsin|||	can you get me seating for 5 at a highly rated restaurant in wisconsin
RateBook|||6||||||||||||||||after henry|||book||||||stars|0||||||||||	i am giving the book after henry a rating of 0 out of 6 stars
SearchCreativeWork|||||||||||||||||||polish assault||||||||||||||||||||	search for polish assault
RateBook|||6||||||||||||||||||this|book|||||||5||||||||||	give 5 out of 6 to this book
PlayMusic|||||||||||||||||song||||||||||||||||||||||1994	play a song from 1994 
BookRestaurant|||||||curacao|||||||||||||||||one|||||||bar|||highly rated|||||	book a highly rated bar in curacao for one
RateBook|||||||||||||||||||pastwatch: the redemption of christopher columbus|chronicle||||||||points|zero||||||||||	rate pastwatch: the redemption of christopher columbus chronicle zero points
BookRestaurant|||||||brazil|||||||||||||||||7||||||ad hoc|||||||||	book me a reservation for ad hoc in brazil for a party of 7
SearchScreeningEvent||||||||||||||speakeasy theaters||||||||movie schedule|||||||||||||||||	movie schedule at speakeasy theaters
RateBook|||6||||||||||||||||enemies a love story|||||||||points|4||||||||||	give enemies a love story 4 points out of 6
AddToPlaylist||blag dahlia|||||||||||||||||||||||pura vida||||||||||||||	add blag dahlia to pura vida
SearchCreativeWork|||||||||||||||||||the beast from 20|||song|||||||||||||||||	what is the song the beast from 20
BookRestaurant||||||||goiano||||||||||||||||2|||||||bar|||||pr|1 second from now||	please book a bar type goiano room accommodate for 2 members 1 second from now in pr
RateBook|||||||||||||||||||dust and shadow|||||||||points|five||||||||||	the points given are five for dust and shadow
BookRestaurant||||||||european||||||||||||||||six|||downtown||||bar||||area||||	find me a table at a european bar for six in the neighboring downtown area 
AddToPlaylist|||||||||||||||||track||||||||soul bpm|my|||||||||||||	put this track on soul bpm my playlist
SearchCreativeWork|||||||||||||||||||shame on you|||saga|||||||||||||||||	find a saga called shame on you
BookRestaurant||||||||||||||||||||||||6|||||||restaurant||||||||	i need to book a restaurant for 6 people 
RateBook|||||||||||||||||||||current|album||||||points|3||||||||||	rate the current album 3 points
AddToPlaylist||hridaynath mangeshkar|||||||||||||||artist||||||||night out|my|||||||||||||	put artist hridaynath mangeshkar onto my night out playlist
SearchCreativeWork|||||||||||||||||||that little band of gold||||||||||||||||||||	show that little band of gold
AddToPlaylist|||||||||||||||||artist||||||||indie mim|my|||||||||||||	please put this artist on my indie mim playlist
BookRestaurant||||||||udupi|||||||||||||||||||||||restaurant|||popular|||||	make me a reservation at a popular place that serves udupi at a restaurant
RateBook|||||||||||||||||||||this|textbook|||||||four||||||||||	i give this textbook a four
GetWeather|||||||||here||||||||||||||||||||||||||||one minute from now||	what is the weather forecast here one minute from now
SearchCreativeWork|||||||||||||||||||seven pillars of wisdom||||||||||||||||||||	where is the creative work seven pillars of wisdom
PlayMusic|murder the mountains|mana|||||||||||||||||||||||||||||||netflix||||||	play murder the mountains by mana on netflix
RateBook|||||||||||||||||||sacred fire|series||||||||points|5||||||||||	rate the sacred fire series 5 points
SearchScreeningEvent|||||||||||||||the man who won||||||||||||||||||||||6 p m||	is the man who won playing at 6 p m 
GetWeather||||beroun|humidity||||||||||||||||||||||||||||||||aug 26||	what will the humidity be in beroun on aug 26
AddToPlaylist||||||||||the little grey mother who waits all alone|||||||||||||||uncharted 4 nathan drake||||||||||||||	can you put the little grey mother who waits all alone into uncharted 4 nathan drake
SearchCreativeWork|||||||||||||||||||burn the sky down|||album|||||||||||||||||	find the burn the sky down album
GetWeather||||||colder||||||||||||||||||||||||||||||louisiana|now||	what will the weather be like in louisiana will it be colder then now
GetWeather||||gobles|||canada||||||||||||||||||||||||||||||one hundred thirty days from now||	will it be raining one hundred thirty days from now ion gobles canada
GetWeather||||pilar||hot|réunion||||||||||||||||||||||||||||||||	hot weather forecast for pilar réunion 
BookRestaurant|||||||||||internet|||||||||||||2|||||||restaurant||||||||	book a restaurant for 2 that has internet
GetWeather||||minto||freezing|nicaragua||||||||||||||||||||||||||||||||	is there a freezing forecast for minto nicaragua
BookRestaurant||||||||||||||||||||||||six|||||||brasserie|||top-rated|||||	find a reservation for six at a top-rated brasserie
AddToPlaylist||erik santos|||||||||||||||||||||||metal xplorer|my|||||||||||||	add erik santos in my playlist metal xplorer
SearchScreeningEvent|||||||||||||||bobby yeah|||cinema|||||||||||||||||||||	give me the showtime for bobby yeah playing at the cinema
AddToPlaylist||||||||||on with the show|||||||||||||||beast mode|my|||||||||||||	add on with the show to my beast mode playlist
PlayMusic|||||||||||||||||||||||||||||||||google music|top|||||1972	in google music play the top singles released in 1972
RateBook|||||||||||||||||||||current|album|||||||2||||||||||	rate the current album a 2
BookRestaurant||||hurffville||||||||||||||||||||||||||helianthushof||||||nj|||	book helianthushof in hurffville nj
SearchScreeningEvent||||||||||||||||||||||movie schedules|||||||||||||||||	find me the movie schedules
PlayMusic||renaldo lapuz|||||||||||||||record||||||||||||||||youtube||||||eighties	open youtube and play renaldo lapuz record from the eighties
GetWeather||||boma|||||||||||||||||||||||||||||||||next summer||	give me the weather forecast in boma for next summer
GetWeather|||||||||here||||||||||||||||||||||||||||||	what s the weather here
SearchScreeningEvent||||||||||||||plitt theatres||animated movies|||||||||||||||||||||||	find plitt theatres showing animated movies
SearchScreeningEvent|||||||||||||||robotix||||||||||||||||||||||||	when is robotix playing
RateBook|||||||||||||||||||||this|novel||||||points|five||||||||||	rate this novel five points
SearchCreativeWork|||||||||||||||||||beavis and butt-head||||||||||||||||||||	find beavis and butt-head
GetWeather||||boon||cold|||||||||||||||||||||||||||||||1 am||	will it be cold at 1 am in boon
SearchScreeningEvent|||||||||||||||the maiden danced to death|||cinema|||||||||||||||||||||	let me know when the maiden danced to death will be screened at a cinema 
RateBook|||||||||||||||||||||this|album|||||||three||||||||||	give this album a three
PlayMusic|||||||||||||||||||||||||||||||||||||||1970	play 1970 trunes
GetWeather||||||chilly|||||||boggs mountain demonstration state forest||||||||||||||||||||||||||	will it be chilly at boggs mountain demonstration state forest
SearchCreativeWork|||||||||||||||||||days of glory|||saga|||||||||||||||||	i d like to find the days of glory saga
PlayMusic||stephen jones|||||||||||||||||||||||||||||||youtube||||||	play some stephen jones on youtube
RateBook|||6||||||||||||||||highways in hiding|||||||||points|5||||||||||	give highways in hiding a 5 out of 6 points 
AddToPlaylist||||||||||if i could be with you|||||||||||||||mellow dinner||||||||||||||	i want if i could be with you added to mellow dinner
RateBook|||||||||||||||||||getting it wrong from the beginning||||||||||4||||||||||	rate getting it wrong from the beginning a value of 4
SearchCreativeWork|||||||||||||||||||feel the love|||photograph|||||||||||||||||	where can i buy a photograph called feel the love
AddToPlaylist|||||||||||||||||artist||||||||this is rosana||||||||||||||	add this artist to this is rosana
BookRestaurant|||||||||||||||||||||||||||||||restaurant|salads|||||||	i d like to eat salads at a restaurant
PlayMusic|||||||||||||||||track|||||||||||||||||||||mama liked the roses|	play me the track mama liked the roses
SearchCreativeWork|||||||||||||||||||the rise and fall of the great lakes|||saga|||||||||||||||||	find me the rise and fall of the great lakes saga 
RateBook|||||||||||||||||||the origins of virtue|||||||||points|five||||||||||	find five points called the origins of virtue
AddToPlaylist||mohammad reza shadjarian|||||||||||||||album||||||||chillin on a dirt road|my|||||||||||||	put an album by mohammad reza shadjarian in my chillin on a dirt road playlist 
SearchCreativeWork|||||||||||||||||||cardin in australia|||saga|||||||||||||||||	please search cardin in australia saga
BookRestaurant||||east prairie||||||||||||||||||||five|||||||restaurant|chichi|||||in 1 minute||	i need to book a restaurant for five in 1 minute that serves chichi in east prairie
RateBook|||6||||||||||||||||||this|textbook||||||points|three||||||||||	give three out of 6 points to this textbook
RateBook|||||||||||||||||||||this|textbook|||||||4||||||||||	rate this textbook a 4
SearchScreeningEvent||||||||||||||imax corporation||films|||||||||||||||||||||11 p m||	what films are at imax corporation at 11 p m 
RateBook|||6||||||||||||||||||this|album||||||stars|0||||||||||	give 0 out of 6 stars to this album
GetWeather||||lewis center|||||||||||||||||||||||||||||||||||	show weather forecast for lewis center
AddToPlaylist||johnny burke|||||||||||||||||||||||lo que suena los angeles|my|||||||||||||	can i put johnny burke onto my lo que suena los angeles playlist
AddToPlaylist||||||||||i should have known better|||||||||||||||this is bb king||||||||||||||	ad i should have known better to this is bb king
AddToPlaylist||||||||||puzzles like you|||||||||||||||reggae|my|||||||||||||	add puzzles like you in my playlist reggae
RateBook|||6||||||||||||||||doctor no||||||||||one||||||||||	rate doctor no one of 6
PlayMusic|every woman in me||||||||||||||||||||||||||||||||||||||	please play every woman in me
AddToPlaylist||||||||||house of gold|||||||||||||||de manhattan con amor||||||||||||||	add name house of gold to the de manhattan con amor playlist
PlayMusic||igor nikolayev|||||||||||||||||||||||||||||||||||||fourties	play igor nikolayev music from the fourties
PlayMusic||stephen jones|||||||||||||||song||||||||||||||||||||||	play me a song by stephen jones
PlayMusic||||||||||||christian rock|||||||||||||||||||||||||||	play some christian rock
BookRestaurant||||||||||||||||||||||||||||||san francisco brewing company||||||puerto rico|noon||	i d like a table at the san francisco brewing company in puerto rico at noon
GetWeather|||||depression||kiribati||||||||||||||||||||||||||||||today||	tell me if there will be a depression today in kiribati
PlayMusic|||||||||||||||||symphony|||||||||||||||||top twenty|||||2010	play a top twenty symphony of 2010
AddToPlaylist||||||||||banana republic|||||||||||||||this is puccini|my|||||||||||||	add banana republic to my this is puccini playlist
SearchScreeningEvent|||||||||||||||his kind of woman||||||||||||||||||||||||	i d like to see the current showtimes for his kind of woman
GetWeather|||||||||current spot||||||||||||||||||||||||||||||	what s the weather forecast for my current spot
SearchCreativeWork|||||||||||||||||||cissy houston|||show|||||||||||||||||	play show of cissy houston
BookRestaurant||||||||||||||||||||||||3||||||||||||il|supper||	book a spot for 3 at supper time in il
SearchScreeningEvent|||||||||||||||dick tracy e il gas misterioso||||||||||||||||||||||twenty one hours from now||	will dick tracy e il gas misterioso start twenty one hours from now
PlayMusic|||||||||||||||||||||||||energic||||||||itunes||||||	play the energic itunes
PlayMusic|||||||||||||||||||||||||||||||||itunes||||||	play some music on itunes
RateBook|||6||||||||||||||||life: a natural history of the first four billion years of life on earth|||||||||points|1||||||||||	give life: a natural history of the first four billion years of life on earth 1 points out of 6
BookRestaurant|||||||||||||||||||||||||||||||gastropub|liver and onions|||||||	book a reservation for a gastropub serving liver and onions
SearchScreeningEvent||||||||||||||bow tie cinemas|jappeloup|||||||schedule|||||||||||||||||	please find the schedule for jappeloup at bow tie cinemas 
GetWeather||||west union||hot|malaysia||||||||||||||||||||||||||||||||	will it be hot in west union malaysia
AddToPlaylist||don reno|||||||||||||||album||||||||indiespain|my|||||||||||||	add this album by don reno to my playlist named indiespain
SearchCreativeWork|||||||||||||||||||the inspector||||||||||||||||||||	find the inspector for me
PlayMusic||titiyo|||||||||||||||track||||||||||||||||||||||	play a track by titiyo
PlayMusic||amon amarth|||||||||||||||song||||||||||||||||groove shark|top|||||	play the top song by amon amarth on groove shark
SearchCreativeWork|||||||||||||||||||the force behind the power||||||||||||||||||||	show creativity of the force behind the power
PlayMusic||the rascals|||||||||||||||ballad|||||||||||||||||best|||||	play the best ballad by the rascals 
RateBook|||||||||||||||||||||current|book||||||stars|0||||||||||	rate current book 0 stars
SearchCreativeWork|||||||||||||||||||the real dirt on farmer john|||saga|||||||||||||||||	find the real dirt on farmer john a saga
SearchCreativeWork|||||||||||||||||||prince hours||||||||||||||||||||	i need to find the creative work prince hours
SearchScreeningEvent||||||||||||||||||||||movie schedules|||||||||||||||||	what are the movie schedules
BookRestaurant|||||||||||||||||||||||||||downtown||||restaurant||||within walking distance||in one hour||	book in one hour within walking distance of a restaurant downtown
SearchScreeningEvent||||||||||||||theaters|a lonely place to die – todesfalle highlands||||||||||||||||||||||14:40||	what theaters are showing a lonely place to die – todesfalle highlands starting at 14:40
GetWeather|||||stormy||||||||holly river state park||||||||||||||||||||||distant||||	will it be stormy in distant holly river state park
RateBook|||||||||||||||||||||this|book||||||stars|four||||||||||	give this book four stars as a rating review 
